Frame Number,X,Y,Z,velocity,snr,target_id
286,-1.771958,2.7645009,-0.16431901,0.13916,27.0,255
286,-1.8079453,2.8206458,-0.06701553,0.27832,8.0,255
286,-1.677114,2.675038,-0.15799664,0.13916,26.64,255
286,-1.7106695,2.72856,-0.16115783,0.13916,38.0,255
286,-1.744225,2.7820818,-0.16431901,0.13916,21.359999,255
286,-1.7777805,2.8356037,-0.16748019,0.13916,6.64,255
286,-1.3977374,2.3317792,-0.02718705,0.41748002,5.64,5
286,-1.6232812,2.7080433,-0.15799664,0.13916,26.359999,255
286,-1.6557597,2.7622254,-0.16115783,0.13916,32.76,255
286,-1.688238,2.8164077,-0.16431901,0.13916,16.88,255
286,-1.7207165,2.87059,-0.16748019,0.13916,5.64,255
286,-3.640672,6.0735607,-0.07081382,0.90468,8.0,255
286,-1.3727013,2.3428254,-0.13588087,0.41748002,7.52,5
286,-1.5961201,2.7241404,-0.15799664,0.13916,24.519999,255
286,-1.6280552,2.7786448,-0.16115783,0.13916,26.88,255
286,-1.6599902,2.833149,-0.16431901,0.13916,13.5199995,255
286,-1.3492047,2.356435,-0.13588087,0.41748002,9.76,255
286,-1.5687994,2.7399652,-0.15799664,0.13916,21.76,255
286,-1.6001877,2.794786,-0.16115783,0.13916,21.88,255
286,-1.6315761,2.849607,-0.16431901,0.13916,11.12,255
286,-1.3255733,2.369809,-0.13588087,0.34804,12.12,255
286,-1.5413218,2.7555158,-0.15799664,0.13916,19.0,255
286,-1.5721604,2.810648,-0.16115783,0.13916,18.0,255
286,-3.1292274,5.5943127,0.7079603,0.34804,5.0,255
286,-1.3018094,2.382946,-0.13588087,0.34804,13.24,255
286,-1.5136901,2.770791,-0.15799664,0.13916,16.52,255
286,-1.5439758,2.8262286,-0.16115783,0.13916,15.12,255
286,-1.2779151,2.3958447,-0.13588087,0.34804,12.36,255
286,-1.4850888,2.7842555,-0.18956122,0.13916,14.36,255
286,-1.2297459,2.4209223,-0.13588087,0.34804,10.0,255
286,-1.2054756,2.4330983,-0.13588087,0.34804,7.3599997,255
286,-1.1810848,2.4450314,-0.13588087,0.34804,5.3599997,255
286,-0.2985177,0.47614312,0.4097502,0.20888,5.12,255
286,-0.2359454,0.3236053,0.40419102,-0.34804,5.0,255
286,-0.19933577,0.26772872,0.37996006,-0.34804,13.88,255
286,-0.23136847,0.4554803,0.37248677,0.20888,6.52,255
286,-0.9337809,2.480802,-0.15923442,0.34804,5.0,255
286,-0.80024487,2.1922805,0.1636313,0.27832,17.76,255
286,-0.8234413,2.2558277,0.07206419,0.34804,14.12,255
286,-0.9068799,2.4844086,-0.2386725,0.34804,5.24,255
286,-0.7782824,2.2001734,0.1636313,0.34804,21.0,255
286,-0.8011627,2.264855,-0.0240246,0.34804,18.88,255
286,-0.8819909,2.4933531,-0.2386725,0.34804,5.24,255
286,-0.7562421,2.207846,0.1636313,0.34804,24.76,255
286,-0.77847445,2.2727532,-0.0240246,0.34804,25.359999,255
286,-0.85701364,2.502048,-0.2386725,0.34804,5.0,255
286,-0.68516976,1.8203099,0.91566336,-0.34804,7.52,255
286,-0.7341262,2.215298,0.1636313,0.34804,28.88,255
286,-0.7557084,2.280424,-0.0240246,0.34804,33.64,255
286,-0.7119369,2.2225282,0.1636313,0.34804,32.36,255
286,-0.73286676,2.287867,-0.0240246,0.34804,43.239998,255
286,-0.68967634,2.2295363,0.1636313,0.34804,39.0,255
286,-0.70995176,2.2950814,-0.0240246,0.34804,52.52,255
286,-0.6673469,2.2363217,0.1636313,0.34804,42.879997,255
286,-0.6869659,2.302066,-0.0240246,0.34804,57.879997,255
286,-0.6462432,2.2473779,0.07017448,0.34804,42.64,255
286,-0.6631148,2.3060503,-0.12007495,0.34804,57.0,255
286,-0.6237374,2.2537277,0.07017448,0.34804,39.0,255
286,-0.64002144,2.3125663,-0.12007495,0.34804,50.879997,255
286,-0.6011694,2.2598522,0.07017448,0.34804,33.88,255
286,-0.6168642,2.3188505,-0.12007495,0.34804,42.52,255
286,-0.5785412,2.265751,0.07017448,0.34804,28.64,255
287,1.361955,0.6761303,-0.62502974,-0.13916,9.76,5
287,1.4141469,0.70204043,-0.64898163,-0.13916,13.88,5
287,1.4665456,0.72805333,-0.6730285,-0.13916,28.0,5
287,-1.6864027,0.59805423,-0.400124,0.34804,5.7599998,5
287,1.40591,0.5792155,-0.62502974,-0.13916,10.88,5
287,1.4597863,0.60141176,-0.64898163,-0.13916,15.24,5
287,1.5138761,0.623696,-0.6730285,-0.13916,26.519999,5
287,-1.6677049,0.6483697,-0.400124,0.34804,6.0,5
287,1.3578072,0.62402815,-0.6853356,-0.13916,12.12,5
287,1.4098399,0.6479416,-0.71159846,-0.13916,16.119999,5
287,1.543156,0.5472542,-0.6730285,-0.13916,22.0,5
287,-1.6475062,0.6981016,-0.400124,0.34804,6.0,5
287,1.2082314,0.7255582,-0.71590006,-0.13916,9.639999,254
287,1.3927832,0.5414857,-0.6853356,-0.13916,13.12,5
287,1.4461561,0.5622361,-0.71159846,-0.13916,16.359999,5
287,1.5638059,0.4851067,-0.6730285,-0.13916,17.119999,5
287,-1.625825,0.7472052,-0.400124,0.34804,5.7599998,5
287,1.2805796,0.5885355,-0.71590006,-0.13916,11.24,5
287,1.4181055,0.47119877,-0.6853356,-0.13916,13.88,5
287,1.472449,0.48925564,-0.71159846,-0.13916,15.88,5
287,1.527008,0.5073842,-0.7379655,-0.13916,13.12,5
287,-1.6099858,0.7399257,-0.4713572,0.34804,5.3599997,5
287,1.3135662,0.5106878,-0.71590006,-0.13916,13.0,5
287,-1.4272453,0.44274434,-0.6853356,-0.13916,14.12,5
287,-1.4819388,0.4597108,-0.71159846,-0.13916,14.759999,5
287,-1.5368496,0.47674462,-0.7379655,-0.13916,10.12,5
287,-2.8015256,1.5699881,-0.28981337,0.34804,7.0,14
287,1.3374484,0.44439855,-0.71590006,-0.13916,14.759999,5
287,-1.4133227,0.48535603,-0.6853356,-0.13916,14.12,5
287,-1.4674828,0.5039554,-0.71159846,-0.13916,13.12,5
287,-1.521858,0.52262866,-0.7379655,-0.13916,7.8799996,5
287,-2.7695677,1.625701,-0.28981337,0.34804,7.12,14
287,-1.3460683,0.41756248,-0.71590006,-0.13916,16.359999,5
287,-1.3981282,0.5275311,-0.6853356,-0.13916,13.759999,5
287,-1.451706,0.54774666,-0.71159846,-0.13916,11.5199995,5
287,-1.4997411,0.5830688,-0.7379655,-0.13916,6.24,5
287,-2.736502,1.6807635,-0.28981337,0.34804,7.24,14
287,-1.3282934,0.47105685,-0.71590006,-0.13916,17.76,5
287,-1.381442,0.48990503,-0.7445451,-0.13916,13.0,5
287,-1.4346229,0.5910448,-0.71159846,-0.13916,10.0,5
287,-1.4877805,0.612945,-0.7379655,-0.13916,5.12,5
287,-2.7023418,1.7351536,-0.28981337,0.34804,7.24,14
287,-1.3135662,0.5106878,-0.71590006,-0.13916,18.52,5
287,-1.3661253,0.53112173,-0.7445451,-0.13916,12.12,5
287,-1.418477,0.551475,-0.77307695,-0.13916,8.639999,5
287,-2.6671004,1.78885,-0.28981337,0.34804,7.3599997,14
287,-5.080967,3.4078536,0.42895952,-4.31396,5.0,254
287,-1.2929112,0.4585091,-0.7854433,-0.13916,18.64,5
287,-1.3495793,0.5718604,-0.7445451,-0.13916,11.12,5
287,-1.401297,0.59377474,-0.77307695,-0.13916,7.3599997,5
287,-2.6490788,1.8154311,-0.28981337,0.34804,7.3599997,14
287,-2.701042,1.8510417,-0.2954982,0.34804,5.24,14
287,-5.0117984,3.5087845,0.42895952,0.27832,5.64,254
287,-1.2785761,0.49708438,-0.7854433,-0.13916,18.24,5
287,-1.3318188,0.61208427,-0.7445451,-0.13916,10.0,5
287,-2.612243,1.8680459,-0.28981337,0.34804,7.52,14
287,-2.6634834,1.9046886,-0.2954982,0.34804,6.0,14
287,-4.976461,3.558726,0.42895952,0.27832,6.24,254
287,-1.2630905,0.5352122,-0.7854433,-0.13916,17.24,5
287,-2.5719104,1.9180851,-0.32191285,0.34804,7.64,14
287,-2.6248596,1.9575737,-0.2954982,0.34804,7.0,14
287,-4.9042954,3.6575365,0.42895952,0.27832,7.0,254
287,-1.2464682,0.5728584,-0.7854433,-0.13916,16.0,5
287,-2.533037,1.9691365,-0.32191285,0.34804,8.88,14
287,-2.5851858,2.009676,-0.2954982,0.34804,8.0,14
287,-3.0374618,2.361267,0.2697521,0.34804,5.0,14
287,-3.2315311,2.5121331,-0.36937836,0.41748002,5.3599997,14
287,-4.839848,3.7624092,0.1839624,2.2962801,7.7599998,254
287,-2.46627,1.9571115,-0.28412855,0.34804,5.52,14
287,-2.513219,1.994368,-0.32191285,0.34804,10.36,14
287,-2.56496,2.035427,-0.2954982,0.34804,9.12,14
287,-3.0136976,2.3915234,0.2697521,0.34804,5.12,14
287,-3.2062485,2.5443223,-0.36937836,0.41748002,6.0,14
287,-4.763637,3.8584476,0.1839624,2.2962801,8.639999,254
287,-2.4266372,2.006042,-0.28412855,0.34804,6.3599997,14
287,-2.472832,2.04423,-0.32191285,0.34804,12.24,14
287,-2.5213375,2.0843284,-0.32822734,0.34804,10.5199995,14
287,-2.9652677,2.4513147,0.2697521,0.34804,5.24,14
287,-3.1240404,2.4790857,-0.6845964,0.41748002,5.52,14
287,-3.1547244,2.607934,-0.36937836,0.41748002,6.7599998,14
287,-4.7248154,3.90589,0.1839624,2.2962801,9.36,254
287,-2.4064558,2.0302076,-0.28412855,0.34804,7.3599997,14
287,-2.4522662,2.0688558,-0.32191285,0.34804,14.36,14
287,-2.5003686,2.1094372,-0.32822734,0.34804,12.24,14
287,-2.5509002,2.1520684,-0.30118302,0.34804,5.64,14
287,-2.9156516,2.510126,0.2697521,0.34804,5.0,14
287,-3.073837,2.5410664,-0.6845964,0.41748002,6.24,14
287,-3.1284876,2.6393502,-0.36937836,0.41748002,7.64,14
287,-4.645757,3.9995992,0.1839624,2.2962801,10.12,254
287,-2.4104013,2.117484,-0.32191285,0.34804,17.0,14
287,-2.4576824,2.1590195,-0.32822734,0.34804,14.12,14
287,-2.5073514,2.2026527,-0.30118302,0.34804,6.52,14
287,-3.0224042,2.6020312,-0.6845964,0.41748002,7.12,14
287,-3.0750782,2.7013881,-0.36937836,0.41748002,8.5199995,14
287,-4.60553,4.0458555,0.1839624,0.27832,10.639999,254
287,-2.3891063,2.1414819,-0.32191285,0.34804,20.119999,14
287,-2.482833,2.225494,-0.33454177,0.34804,7.52,14
287,-2.9962332,2.6321244,-0.6845964,0.41748002,8.0,14
287,-3.0479112,2.7320032,-0.36937836,0.41748002,9.5199995,14
287,-2.3458018,2.1888325,-0.32191285,0.13916,24.0,14
287,-2.4378297,2.274702,-0.33454177,0.34804,8.76,14
287,-2.942995,2.6915185,-0.6845964,0.41748002,9.0,14
287,-2.9926653,2.7924109,-0.36937836,0.41748002,10.5199995,14
287,-4.483894,4.1838536,-0.06132898,2.2962801,10.639999,254
287,-2.3237965,2.2121806,-0.32191285,0.13916,28.519999,14
287,-2.3693788,2.2555735,-0.32822734,0.13916,22.24,14
287,-2.4149609,2.2989664,-0.33454177,0.34804,10.0,14
287,-2.9159334,2.7208135,-0.6845964,0.41748002,10.0,14
287,-2.964592,2.8221977,-0.36937836,0.41748002,11.36,14
287,-2.2790911,2.2582111,-0.32191285,0.13916,33.76,14
287,-2.3385866,2.2712693,-0.42620468,0.13916,25.76,14
287,-2.3835762,2.314964,-0.43440402,0.34804,11.36,14
287,-2.8609374,2.7785842,-0.6845964,0.41748002,10.88,14
287,-2.9047897,2.8781774,-0.4102904,0.41748002,11.88,14
287,-0.97055244,0.582829,-0.80821997,-3.61816,5.12,5
287,-2.2563953,2.280889,-0.32191285,0.13916,39.239998,14
287,-2.2926962,2.3175838,-0.42620468,0.13916,29.119999,14
287,-2.3368032,2.3621695,-0.43440402,0.34804,12.759999,14
287,-2.833009,2.8070543,-0.6845964,0.41748002,11.5199995,14
288,-6.09505,3.257265,-1.5453932,2.99208,5.64,254
288,-6.0031137,3.285726,-1.8205161,-1.3916,5.64,254
288,-5.936203,3.4051232,-1.8205161,-1.3916,5.64,254
288,-5.866918,3.523158,-1.8205161,-1.3916,5.52,254
288,-5.795286,3.639784,-1.8205161,-1.3916,5.3599997,254
288,-5.7213364,3.7549543,-1.8205161,-1.3916,5.12,254
288,-5.645098,3.8686225,-1.8205161,-1.3916,5.0,254
288,-2.6499476,2.0178337,0.36786708,0.34804,5.12,14
288,-2.6090636,2.0704255,0.36786708,0.34804,5.8799996,14
288,-2.5277913,2.0896637,0.22995462,0.34804,5.52,14
288,-2.576421,2.1298647,0.23437849,0.34804,6.7599998,14
288,-2.485495,2.1397984,0.22995462,0.34804,6.64,14
288,-2.5333111,2.1809638,0.23437849,0.34804,7.7599998,14
288,-2.4639733,2.1645458,0.22995462,0.34804,8.0,14
288,-2.5113752,2.2061875,0.23437849,0.34804,8.76,14
288,-2.4250424,2.2178245,0.09861771,0.34804,9.639999,14
288,-2.466752,2.2559702,0.23437849,0.34804,9.76,14
288,-2.4027433,2.2419636,0.09861771,0.34804,11.88,14
288,-2.4440696,2.2805245,0.23437849,0.34804,10.639999,14
288,-2.3574264,2.289567,0.09861771,0.34804,14.5199995,14
288,-2.3979733,2.3289466,0.23437849,0.34804,11.12,14
288,-2.2895036,2.2685282,0.096720494,0.34804,9.36,14
288,-2.3344133,2.3130264,0.09861771,0.34804,17.52,14
288,-2.3745642,2.3528094,0.23437849,0.34804,11.12,14
288,-2.2436783,2.3138616,0.096720494,0.34804,11.12,14
288,-2.287689,2.359249,0.09861771,0.34804,20.52,14
288,-2.9672098,2.9994192,-0.38074803,-1.3916,7.0,14
288,-2.220428,2.336182,0.096720494,0.27832,13.12,14
288,-2.2639825,2.3820074,0.09861771,0.34804,22.359999,14
288,-2.302922,2.422977,0.23437849,0.34804,9.5199995,14
288,-2.1975048,2.358859,0.0644857,0.27832,15.24,14
288,-2.2400496,2.4045277,0.09861771,0.34804,22.359999,14
288,-2.1502137,2.4026952,-0.032244463,0.34804,17.24,14
288,-2.191514,2.4488451,0.09861771,0.34804,21.0,14
288,-2.1260798,2.4240768,-0.032244463,0.13916,18.64,14
288,-2.1669166,2.4706373,0.09861771,0.34804,18.359999,14
288,-2.8235502,3.2193067,-0.3864328,-3.89648,11.12,255
288,-2.077176,2.4661105,-0.032244463,0.13916,19.359999,14
288,-2.1179209,2.5144844,-0.032876953,0.34804,15.24,14
288,-3.6235428,4.302022,0.16879217,0.27832,15.24,15
288,-2.0926707,2.5355375,-0.032876953,0.34804,12.5199995,14
288,-3.5803423,4.3380413,0.16879217,0.27832,18.359999,15
288,-1.9876726,2.457979,-0.031611975,0.20888,8.5199995,255
288,-2.067211,2.5563369,-0.032876953,0.34804,10.24,255
288,-3.5367835,4.373627,0.16879217,0.27832,21.88,15
288,-1.516215,1.9137989,-0.34407848,0.27832,5.3599997,5
288,-3.4928708,4.4087763,0.16879217,0.27832,25.359999,15
288,-3.5293045,4.4547634,-0.28440645,0.27832,7.7599998,15
288,-1.4970015,1.9288652,-0.34407848,0.27832,5.64,5
288,-3.404003,4.477747,0.16879217,0.27832,28.359999,15
288,-1.4776385,1.9437385,-0.34407848,0.27832,5.3599997,5
288,-3.359056,4.511563,0.16879217,0.27832,30.119999,15
288,-1.4384708,1.9729004,-0.34407848,0.27832,5.0,5
288,-3.3137734,4.544927,0.16879217,0.27832,30.119999,15
288,-2.6172931,3.5896862,-0.99343586,3.89648,5.8799996,255
288,-3.2681592,4.577837,0.16879217,0.27832,28.359999,15
288,-3.1415133,4.5919375,-0.055639073,0.27832,10.24,255
288,-3.1759546,4.64228,0.16879217,0.27832,25.64,255
288,-3.019661,2.1593955,-4.059176,-0.13916,5.0,255
288,-0.1307966,0.10379379,0.19007395,-0.34804,7.3599997,255
288,-3.0656807,4.4810934,-3.480087,-0.34804,13.5199995,255
288,-0.42463472,1.8135672,0.35821813,0.27832,36.64,255
288,-0.38879198,1.7386324,-0.8170667,0.27832,31.24,0
288,-0.39662278,1.9566019,-0.7973863,-0.20888,15.88,0
288,-0.4104235,2.1340673,0.41794476,0.27832,5.52,255
288,-0.32626683,1.792975,0.20127852,0.34804,15.5199995,255
288,-0.37149638,1.9316591,-0.69582087,-0.20888,25.24,0
288,-0.33502203,1.8410888,-0.76921624,0.27832,29.359999,0
288,-0.017658854,1.7658265,0.12381633,0.34804,6.64,255
288,0.04588769,0.14834245,0.19974446,-0.34804,10.639999,255
288,0.04588769,0.14834245,0.19974446,-0.34804,6.12,255
288,0.2311124,0.8687733,0.5889888,-0.27832,7.12,255
288,0.39132306,0.63826406,-1.2467271,0.27832,5.8799996,255
288,0.4106222,0.40686026,-1.4030896,-0.20888,5.7599998,255
288,0.40329748,0.68831843,-1.1394955,0.27832,5.7599998,255
288,1.7882011,1.3901147,-0.8012028,0.27832,5.12,255
289,1.5143183,0.6959584,-0.7643326,0.34804,6.12,5
289,1.5533259,0.6039015,-0.7643326,0.34804,5.8799996,5
289,1.5815672,0.5255127,-0.7643326,0.34804,5.52,5
289,-1.5917604,0.4937784,-0.7643326,0.34804,5.12,5
289,-3.312616,1.9444635,-0.3466391,-0.20888,5.24,14
289,-4.2478466,2.4934318,-0.24648476,-3.20068,5.12,254
289,-3.273067,2.0103226,-0.3466391,-0.20888,5.64,14
289,-4.1971316,2.5778844,-0.24648476,-3.20068,5.52,254
289,-3.2322087,2.0753772,-0.3466391,-0.20888,5.8799996,14
289,-4.1447387,2.6613057,-0.24648476,-3.20068,5.8799996,254
289,-4.1978955,2.6954374,-0.24964595,-0.83496004,5.0,254
289,-3.1900573,2.1396022,-0.3466391,-0.13916,6.0,14
289,-4.090687,2.743663,-0.24648476,-3.20068,6.24,254
289,-4.1431503,2.7788508,-0.24964595,-0.83496004,5.52,254
289,-3.1685023,2.1713953,-0.3466391,-0.13916,6.0,14
289,-4.034999,2.8249226,-0.24648476,-3.20068,6.3599997,254
289,-4.1036286,2.8122435,-0.44894335,-0.83496004,5.8799996,254
289,-3.1106691,2.2244763,-0.4999665,-0.13916,5.7599998,14
289,-3.9776976,2.905052,-0.24648476,-3.20068,6.52,255
289,-4.046567,2.893748,-0.44894335,-0.83496004,6.3599997,254
289,-3.088269,2.2554712,-0.4999665,-0.13916,5.3599997,14
289,-3.9484487,2.9446828,-0.24648476,0.6958,6.3599997,15
289,-3.9878864,2.9740949,-0.44894335,-0.83496004,6.64,15
289,-3.0425448,2.3167815,-0.4999665,-0.13916,5.0,14
289,-3.8866289,3.0213943,-0.2957275,0.6958,6.12,15
289,-3.9276109,3.0532527,-0.44894335,0.6958,6.8799996,15
289,-3.8968825,3.0923758,-0.44894335,0.6958,6.8799996,15
289,-2.4450953,2.0213008,-0.5772809,-0.13916,5.0,14
289,-2.4041827,2.0697954,-0.5772809,-0.13916,5.24,14
289,-2.8707361,3.143981,-0.59996563,-1.73964,8.24,14
289,-3.30006,5.382534,-3.2071145,-1.32216,7.0,255
289,-0.86425644,2.163818,-0.21027087,-0.13916,11.5199995,255
289,-0.84257543,2.172352,-0.21027087,-0.13916,13.88,255
289,-0.7989627,2.1887681,-0.21027087,0.27832,16.64,255
289,-0.7770355,2.1966484,-0.21027087,0.27832,19.359999,255
289,-0.102600336,0.091966085,0.2846568,-0.34804,8.12,255
289,-0.75503045,2.2043085,-0.21027087,0.27832,21.24,255
289,-2.2627182,5.833805,-3.1784694,-1.32216,11.639999,255
289,-0.73295003,2.2117486,-0.21027087,0.27832,22.0,255
289,-0.11620466,0.11746608,0.3413631,-0.27832,5.0,255
289,-0.71079624,2.2189674,-0.21027087,0.27832,21.24,255
289,-0.6723752,2.1736064,0.06827726,0.27832,8.12,255
289,-0.6885714,2.2259643,-0.21027087,0.27832,19.24,255
289,-0.6633403,2.2228951,-0.3032791,0.27832,16.88,255
289,-0.64107853,2.229417,-0.3032791,0.27832,14.36,255
289,-0.6187526,2.2357163,-0.3032791,0.27832,12.12,255
289,-0.42668068,2.0018568,-0.841357,-0.20888,5.64,0
289,-0.24261916,2.0121124,-0.7169139,0.27832,20.76,0
289,-0.21882215,1.9812623,-0.6166029,0.27832,113.0,0
289,-0.1963781,1.9572308,-0.69582087,0.27832,114.759995,0
289,-0.17679629,1.9590966,-0.69582087,-0.13916,110.24,0
289,-0.15719682,1.9607667,-0.69582087,-0.13916,100.52,0
289,-0.13341098,1.9027573,-0.6747278,0.27832,86.0,0
289,-0.13758163,1.9622406,-0.69582087,-0.13916,88.0,0
289,-0.0884712,1.7679493,-0.017702205,0.27832,5.24,0
289,-0.11437705,1.9039961,-0.6747278,-0.13916,84.88,0
289,-0.11795267,1.9635181,-0.69582087,-0.13916,74.76,0
289,-0.2073146,3.451096,-1.2229806,0.27832,5.64,255
289,-0.095331684,1.9050447,-0.6747278,-0.13916,80.64,0
289,-0.09831191,1.9645995,-0.69582087,-0.13916,62.64,0
289,-0.07389226,1.8463211,-0.6536347,0.27832,70.64,0
289,-0.076276794,1.9059027,-0.6747278,-0.13916,74.119995,0
289,-0.07866133,1.9654844,-0.69582087,-0.13916,52.239998,0
289,-0.03695352,1.8474296,-0.6536347,0.27832,76.64,0
289,-0.038146026,1.907047,-0.6747278,-0.13916,66.24,0
289,-0.018477684,1.8477068,-0.6536347,0.27832,78.36,0
289,-0.019073967,1.9073331,-0.6747278,-0.13916,58.239998,0
289,0.0,1.8477992,-0.6536347,0.27832,75.24,0
289,0.018477684,1.8477068,-0.6536347,0.27832,68.119995,0
289,0.03695352,1.8474296,-0.6536347,0.27832,59.0,0
289,0.05542566,1.8469677,-0.6536347,0.27832,49.879997,0
289,0.07389226,1.8463211,-0.6536347,0.27832,41.76,0
289,0.09235146,1.84549,-0.6536347,0.27832,34.88,0
289,0.110801436,1.8444741,-0.6536347,0.27832,29.24,0
289,0.098631054,0.54201967,1.138177,-0.27832,6.0,255
289,0.16474739,1.8255816,-0.48761755,0.27832,5.8799996,0
289,0.15429808,0.5575197,1.1951084,-0.27832,5.8799996,254
289,0.058136474,0.18793944,0.15908465,-0.41748002,14.0,255
289,0.058136474,0.18793944,0.15908465,-0.41748002,11.12,255
289,0.058136474,0.18793944,0.15908465,-0.41748002,8.24,255
289,1.3564857,1.9827697,-0.0240246,-0.13916,5.24,255
289,0.77190894,0.52899426,-0.38465565,0.48720002,5.0,255
290,-5.0695724,3.5492322,-0.3096834,0.0,11.24,254
290,-5.121322,3.5854623,-0.3128446,0.0,17.88,254
290,-4.9975786,3.649907,-0.3096834,0.0,11.24,254
290,-5.0485935,3.6871648,-0.3128446,0.0,17.52,254
290,-4.96083,3.6996992,-0.3096834,0.0,11.24,254
290,-3.3563726,5.012836,1.6696054,0.0,15.0,254
290,-0.6565196,0.44991717,-0.9826073,0.0,7.64,254
290,-1.9271604,5.2794795,-0.28124526,0.0,9.639999,255
290,-0.22969301,1.6299313,-0.9424574,0.0,10.0,0
291,-2.807622,1.3245062,0.5970302,-0.20888,5.8799996,14
291,-2.8691735,1.2157614,-0.8289563,2.9223602,6.8799996,14
291,-2.9274487,1.1381325,-0.97159654,2.99208,5.24,14
291,1.0243826,0.4707911,-0.5726747,0.20888,5.7599998,5
291,-2.7805722,1.3803899,0.5970302,-0.20888,6.3599997,14
291,-2.8363562,1.2018557,-0.9529049,-0.20888,6.8799996,14
291,1.0507698,0.4085179,-0.5726747,0.20888,5.3599997,5
291,-2.75241,1.4357215,0.5970302,-0.20888,6.64,14
291,-2.7990296,1.2863927,-0.9529049,-0.20888,6.7599998,14
291,1.069874,0.35549068,-0.5726747,0.20888,5.12,5
291,-2.7081063,1.5176356,0.5970302,-0.20888,7.0,14
291,-2.7727437,1.3421123,-0.9529049,-0.20888,6.64,14
291,-2.6772141,1.5714905,0.5970302,-0.20888,7.12,14
291,-2.7312388,1.4246781,-0.9529049,-0.20888,6.3599997,14
291,-2.6452508,1.624717,0.5970302,-0.20888,7.12,14
291,-2.702201,1.4790145,-0.9529049,-0.20888,6.0,14
291,-2.6122298,1.6772933,0.5970302,-3.2704,7.0,14
291,-2.6720822,1.5327591,-0.9529049,-0.20888,5.52,14
291,-2.5953264,1.7033316,0.5970302,-3.2704,6.7599998,14
291,-2.6408947,1.5858905,-0.9529049,-0.20888,5.0,14
291,-2.560743,1.754894,0.5970302,-3.2704,6.3599997,14
291,-2.5251355,1.8057543,0.5970302,-3.2704,5.8799996,14
291,-3.855491,2.9971879,-2.7960687,-0.48720002,5.64,255
291,-2.5267076,3.393632,-0.21172425,0.20888,6.52,255
291,-2.4920428,3.4907007,0.30071926,0.20888,6.8799996,255
291,-0.9848397,1.9387909,-0.6726779,0.27832,6.64,0
291,-0.744238,1.8105562,-0.09795917,0.20888,9.88,0
291,-0.74336284,1.8084271,-0.52013826,0.13916,23.0,0
291,-0.747914,1.8725342,-0.53639865,0.20888,20.359999,0
291,-0.7512549,1.936907,-0.5526589,0.20888,9.88,0
291,-0.32892597,1.710307,-0.3169271,0.27832,21.88,0
291,-0.2496856,1.7718014,-0.400124,-0.13916,17.119999,0
291,-0.036657557,1.8326336,-0.48761755,0.20888,7.24,0
291,0.017853498,0.4460994,-1.1152033,0.48720002,7.8799996,255
291,0.08232853,0.54473424,1.138177,-0.20888,6.24,255
291,0.042980406,0.1835645,0.16871803,-0.34804,19.64,255
291,0.042980406,0.1835645,0.16871803,-0.34804,10.639999,255
291,0.042980406,0.1835645,0.16871803,-0.34804,6.52,255
291,0.4846454,1.5667269,0.11498605,0.20888,8.0,255
291,0.49424577,1.4914352,0.17353205,0.20888,9.12,255
291,0.5258688,1.4866099,0.11056216,0.20888,7.64,255
291,0.3997015,0.38819593,-0.6879028,0.13916,7.0,255
291,0.5382115,0.8584606,-0.35841528,-0.34804,5.0,255
291,0.529699,0.80849284,-0.29899257,3.5487201,7.64,255
292,-2.1757443,1.5559006,-0.48673669,-2.22656,5.0,14
292,-2.1441932,1.5991013,-0.48673669,-2.22656,5.64,14
292,-2.1117845,1.6416626,-0.48673669,-2.22656,6.24,14
292,-2.0952625,1.662698,-0.48673669,0.34804,7.12,14
292,-2.0615919,1.7042679,-0.48673669,0.34804,8.0,14
292,-2.0270963,1.7451563,-0.48673669,0.34804,9.0,14
292,-2.0095437,1.7653396,-0.48673669,0.34804,10.0,14
292,-1.9738374,1.8051746,-0.48673669,0.34804,10.88,14
292,-1.9578953,1.7905947,-0.59331185,0.34804,11.639999,14
292,-1.8741623,1.8202139,-0.47541305,0.41748002,5.3599997,5
292,-1.9216942,1.829392,-0.59331185,0.34804,11.759999,14
292,-1.9033045,1.8485172,-0.59331185,0.34804,11.24,14
292,-1.8659558,1.8862112,-0.59331185,0.34804,10.5199995,14
292,-1.8470008,1.904776,-0.59331185,0.41748002,9.5199995,255
292,-1.8085386,1.9413325,-0.59331185,3.8270402,8.24,255
292,-1.7890351,1.9593204,-0.59331185,3.8270402,7.0,255
292,-2.1121666,2.5591593,-0.467609,-3.3398402,5.52,255
292,-1.9206166,2.634176,-0.42620468,-1.04384,10.5199995,255
292,-1.7650019,2.6360795,-0.5772809,0.34804,5.24,255
292,-0.10345253,0.20880571,0.09852285,-0.20888,38.64,255
292,-0.10345253,0.20880571,0.09852285,-0.20888,14.759999,255
292,-0.10345253,0.20880571,0.09852285,-0.20888,9.5199995,255
292,-0.67733335,1.6477929,-0.8170667,0.48720002,5.7599998,0
292,-0.6794468,1.7517692,-0.7504649,0.13916,13.36,0
292,-0.6744998,1.8478005,-0.69582087,0.20888,10.36,0
292,-0.93117726,3.6467855,-0.84165716,0.20888,5.0,255
292,-0.73548716,3.6282723,-0.8278541,0.20888,8.24,255
292,-0.31011128,1.8065771,-0.48761755,0.20888,6.3599997,0
292,-0.27906328,1.7292367,-0.54183626,0.20888,18.24,0
